objid,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,mag_u,mag_g,mag_r,mag_i,mag_z,spec_z,u_g_color,g_r_color,r_i_color,i_z_color,class
1237648704040009856,183.00182,-0.37208038,19.08684,18.05858,17.7219,17.53402,17.38235,20.07391,19.57031,19.02446,18.89697,18.72681,0.0353776,1.028265,0.3366756,0.1878777,0.1516743,GALAXY
1237674649929973953,182.84895,-0.3008307,21.48584,19.97165,18.31366,17.76022,17.40386,22.49316,21.13652,19.54242,19.0304,18.66543,0.3205926,1.514183,1.657991,0.553442,0.3563576,GALAXY
1237648720158130354,182.64715,-1.0096144,20.77816,18.68225,17.32006,16.79371,16.45691,21.76471,19.8139,18.52187,17.94778,17.52506,0.21112,2.095915,1.362185,0.5263519,0.3368073,GALAXY
1237648720158130380,182.66851,-0.87995326,19.65062,18.18423,17.4055,16.96489,16.63936,20.88607,19.45645,18.72402,18.20783,17.81598,0.121988,1.466387,0.7787285,0.440609,0.3255272,GALAXY
1237648720158261385,182.90518,-1.0447637,19.0463,18.0219,17.6068,17.21935,17.10038,20.22368,19.42133,18.98903,18.51757,18.31597,0.0819401,1.024401,0.4151001,0.3874474,0.1189709,GALAXY
1237648720158130398,182.55812,-0.89428588,21.89148,19.4391,17.86038,17.33614,16.96409,23.28012,20.71573,19.21823,18.66287,18.18812,0.2796354,2.452377,1.578718,0.5242443,0.3720455,GALAXY
1237648720158195843,182.78648,-1.0212878,19.76944,17.57039,16.34689,15.86368,15.52883,21.28912,19.21588,18.00175,17.51331,17.09622,0.1798101,2.199057,1.223501,0.4832087,0.3348465,GALAXY
1237674648856166581,182.83423,-1.065979,18.25642,16.80061,16.19722,15.81547,15.57063,20.41215,19.06587,18.6293,18.24362,17.87113,0.08167756,1.455809,0.6033916,0.3817444,0.2448463,GALAXY
1237674648856101136,182.64777,-1.1585132,19.00362,17.75579,17.14983,16.84303,16.60191,21.7404,20.16152,19.76819,19.49859,19.09102,0.1004512,1.247828,0.605957,0.3068085,0.2411194,GALAXY
1237674649393037322,182.69905,-0.73229832,18.92383,17.86946,17.38024,17.03779,16.86452,19.72505,18.81335,18.4796,18.2318,17.93064,0.07484548,1.054367,0.4892216,0.3424473,0.1732731,GALAXY
1237674649393037797,182.70362,-0.78951087,22.54515,21.18757,19.62637,18.76744,18.35266,23.1132,22.24024,20.81428,19.89304,19.40191,0.5074036,1.357576,1.561207,0.8589268,0.4147739,GALAXY
1237648720158130437,182.63919,-0.95955514,21.77417,19.42969,17.89048,17.32843,17.00937,22.82227,20.70515,19.25652,18.65367,18.21025,0.2788037,2.344481,1.539206,0.5620537,0.3190632,GALAXY
1237674649393037479,182.74264,-0.80690392,20.63787,18.80512,17.79374,17.30339,16.92087,21.69217,20.06407,19.1629,18.68368,18.19138,0.1284935,1.83275,1.011383,0.490345,0.3825264,GALAXY
1237674649392972026,182.69189,-0.66965728,19.73638,18.18581,17.22595,16.74582,16.33361,21.46499,19.93203,19.10994,18.71428,18.12264,0.09958279,1.550577,0.9598522,0.4801331,0.4122066,GALAXY
1237674649392972006,182.65948,-0.78644228,19.55616,18.97657,18.42365,18.05694,17.82524,19.95375,19.59389,19.21343,18.96466,18.6376,0.188855,0.5795879,0.5529232,0.3667107,0.231699,GALAXY
1237648720158130440,182.6692,-0.9677388,23.29193,20.93716,19.10345,18.43772,18.10363,23.45036,21.63401,19.87529,19.19987,18.76109,0.3957303,2.354767,1.833717,0.6657219,0.3340893,GALAXY
1237674649392971975,182.63121,-0.7265961,18.45379,17.45238,17.05548,16.76451,16.62967,20.23508,19.35291,19.17098,19.03375,18.63171,0.06942531,1.001411,0.3968983,0.290966,0.13484,GALAXY
1237674649929842888,182.6416,-0.41247215,20.1224,17.78526,16.53979,16.10552,15.79249,21.90624,19.68781,18.62808,18.25996,17.87281,0.181509,2.337143,1.24547,0.434267,0.313036,GALAXY
1237674649393037476,182.74065,-0.66121789,19.45709,18.09319,17.39868,16.96456,16.68107,21.04806,19.73514,19.08671,18.65178,18.27307,0.1039653,1.363901,0.6945114,0.434124,0.2834835,GALAXY
1237674649392906514,182.50962,-0.67368127,20.74798,18.47485,17.15216,16.59896,16.1708,22.46465,20.27353,19.08699,18.58719,18.03731,0.1849029,2.273132,1.322683,0.5532036,0.4281616,GALAXY
1237674649929842824,182.59536,-0.31540182,18.50739,17.04382,16.21774,15.77982,15.44355,20.89758,19.52784,18.7507,18.36116,17.93082,0.1218625,1.463568,0.8260822,0.4379253,0.3362694,GALAXY
1237674649929908464,182.76371,-0.33479013,22.69016,20.35633,18.69538,18.09696,17.76239,23.1594,21.46465,19.90034,19.32265,19.01566,0.3191941,2.333836,1.660948,0.5984173,0.3345699,GALAXY
1237674649392906507,182.50636,-0.65147939,20.83839,18.77182,17.57256,17.10535,16.74012,21.71624,19.94419,18.88185,18.47178,18.01851,0.1846012,2.066576,1.199257,0.4672089,0.3652287,GALAXY
1237648721231872140,182.59644,-0.18331761,20.64388,18.76802,17.73876,17.32944,17.00554,21.30906,19.45965,18.50621,18.12312,17.80702,0.127859,1.875858,1.029261,0.4093208,0.3239002,GALAXY
1237674649393037501,182.787,-0.7183223,18.93179,17.02859,16.15177,15.70772,15.37642,20.50377,18.62624,17.80334,17.40103,16.9776,0.07905882,1.903194,0.8768272,0.4440479,0.3313007,GALAXY
1237648704040075385,183.13885,-0.29655238,19.20352,17.25874,16.19139,15.69625,15.29075,20.53566,18.82257,17.66362,17.06686,16.85517,0.0,1.944777,1.067348,0.4951382,0.4055023,GALAXY
1237648720695001190,182.54673,-0.46737924,20.3627,18.45396,17.22779,16.75824,16.42081,21.48486,19.82632,18.66841,18.18513,17.80801,0.1793982,1.908737,1.226166,0.469553,0.337429,GALAXY
1237648720695066797,182.70892,-0.50279232,20.40079,18.87932,17.80846,17.32593,17.00392,21.10149,19.68712,18.59386,18.13903,17.835,0.1836749,1.521469,1.070864,0.4825249,0.3220139,GALAXY
1237648720694935788,182.47789,-0.55765559,20.18671,17.5204,16.25894,15.77815,15.44367,21.97469,19.67159,18.4748,18.04726,17.61911,0.181585,2.666307,1.261467,0.4807844,0.3344841,GALAXY
1237674649929842783,182.54783,-0.31102359,19.86606,17.9055,16.94878,16.56029,16.22777,21.12082,19.26123,18.44377,18.15262,17.72723,0.121384,1.960558,0.9567146,0.3884926,0.3325195,GALAXY
1237674649929843014,182.60615,-0.24466912,22.11401,20.04394,18.40516,17.87535,17.49242,22.98219,20.98407,19.41492,18.96747,18.5245,0.315068,2.070065,1.638786,0.5298023,0.3829346,GALAXY
1237648720694935894,182.50481,-0.59268294,20.44448,18.84409,17.66215,17.20926,16.88002,21.96155,20.44737,19.23808,18.81665,18.4234,0.1779078,1.600393,1.181942,0.4528866,0.3292408,GALAXY
1237674648856035495,182.50861,-1.2226401,19.05403,17.29247,16.37098,15.88291,15.48751,21.02357,19.31897,18.54651,18.1062,17.55957,0.05949144,1.761559,0.9214935,0.4880676,0.3953953,GALAXY
1237674648856101014,182.55576,-1.1502126,19.88503,18.36012,17.46597,17.01405,16.67597,21.06536,19.57435,18.82565,18.40985,17.96265,0.1017177,1.524902,0.8941536,0.4519196,0.3380814,GALAXY
1237648720158064963,182.4124,-1.0400527,21.25681,19.38309,17.84493,17.27866,16.95884,22.4269,20.84644,19.34841,18.75397,18.30627,0.2792762,1.873722,1.538155,0.5662766,0.3198166,GALAXY
1237648720158064990,182.50248,-0.96857508,22.34958,20.59384,18.88493,18.28978,18.01238,23.04855,21.44816,19.75789,19.17646,18.83099,0.3284521,1.755737,1.708914,0.5951519,0.2773952,GALAXY
1237648720158065069,182.4291,-0.99010031,19.12669,17.7832,17.10497,16.79929,16.57041,22.09836,20.89073,20.1888,19.80931,19.3737,0.1011451,1.343491,0.6782265,0.3056831,0.228878,GALAXY
1237674648856035492,182.50667,-1.254722,19.35913,17.56855,16.73292,16.35295,16.04766,20.3358,18.6344,17.92765,17.61255,17.1785,0.06013782,1.790577,0.8356285,0.3799648,0.3052998,GALAXY
1237648720158064905,182.47738,-1.0398687,19.3516,17.89741,17.28275,16.95065,16.74318,21.58676,20.19994,19.60108,19.21834,18.73104,0.05961111,1.454195,0.6146603,0.3320961,0.2074661,GALAXY
1237674648856035779,182.41887,-1.1513014,22.42244,20.96554,19.17474,18.33219,17.8941,23.55201,22.03636,20.34433,19.573,19.06322,0.4517028,1.456903,1.7908,0.8425522,0.4380913,GALAXY
1237674648856035436,182.40462,-1.1006221,19.61134,17.61115,16.61111,16.1713,15.81476,20.44786,18.58477,17.71272,17.32789,16.9172,0.1001621,2.000187,1.000042,0.4398136,0.3565407,GALAXY
1237648720157933664,182.11562,-1.0107939,20.76633,18.78212,17.6366,17.19337,16.85136,21.99393,19.99881,18.88402,18.45777,18.03611,0.1791689,1.984205,1.145523,0.443224,0.3420162,GALAXY
1237648720158064923,182.49326,-1.0064931,19.94064,18.22284,17.37321,16.96441,16.63763,20.64072,19.02218,18.21297,17.79429,17.41452,0.08198832,1.717804,0.8496304,0.4087963,0.3267784,GALAXY
1237648720157933742,182.19687,-1.038135,18.0165,16.97689,16.56921,16.33092,16.17953,20.14576,19.27009,18.94559,18.77014,18.46072,0.05101951,1.039614,0.4076786,0.238287,0.1513901,GALAXY
1237674648855969951,182.34028,-1.1891475,20.22601,18.47047,17.52,17.12132,16.80581,20.96159,19.23969,18.39658,18.05376,17.63204,0.1118577,1.755539,0.9504719,0.3986835,0.315506,GALAXY
1237648720157999292,182.28678,-0.95147659,20.20069,18.2586,17.25974,16.85221,16.49825,21.3272,19.34506,18.38266,17.98901,17.5045,0.1107846,1.942089,0.9988613,0.4075222,0.3539677,GALAXY
1237648720694739010,182.00912,-0.4368402,19.4357,17.76872,16.87633,16.50427,16.20345,20.60259,18.83215,17.96361,17.65701,17.32582,0.0822694,1.666979,0.8923988,0.3720531,0.300827,GALAXY
1237648720158064929,182.49746,-0.89696086,18.60511,16.78528,15.92223,15.50942,15.2024,20.46531,18.53039,17.66135,17.22304,16.80728,0.07945877,1.819832,0.8630447,0.4128132,0.3070183,GALAXY
1237648720694673588,181.81602,-0.51788311,19.07631,17.33119,16.52541,16.13454,15.86005,20.12735,18.45672,17.61894,17.29624,16.96971,0.06299831,1.745115,0.8057804,0.3908749,0.2744856,GALAXY
1237648720158064898,182.4769,-0.9181724,18.47584,16.49569,15.59253,15.17915,14.87019,20.07216,18.19877,17.36302,16.9611,16.52999,0.07915194,1.980152,0.9031591,0.4133739,0.3089647,GALAXY
1237674649392775261,182.12076,-0.69209708,19.3992,18.07123,17.28973,16.88197,16.57334,21.60857,20.18146,19.3445,18.9581,18.51486,0.1567749,1.327971,0.7814999,0.4077606,0.3086319,GALAXY
1237648720694804713,182.08418,-0.59962622,19.21019,18.12593,17.5871,17.25467,17.09478,20.43007,19.44566,18.98882,18.67368,18.51622,0.07848027,1.084257,0.538826,0.3324337,0.159893,GALAXY
1237674649929515113,181.81359,-0.38569588,19.76419,18.49149,17.67223,17.29102,16.97909,21.03053,19.73586,18.87055,18.57845,18.26787,0.1133478,1.272709,0.8192539,0.3812084,0.3119297,GALAXY
1237648720694739298,182.07636,-0.57570751,20.48743,18.64441,17.54848,17.1436,16.84418,21.12917,19.26426,18.19635,17.83284,17.53395,0.1615593,1.843016,1.095934,0.4048748,0.2994213,GALAXY
1237648720694804827,182.20147,-0.52950717,22.2418,20.36318,18.55791,17.97357,17.62287,22.78465,21.22562,19.48838,18.8752,18.51366,0.3461065,1.878614,1.805277,0.5843334,0.350708,GALAXY
1237674649929515101,181.79652,-0.23252507,20.51752,18.37892,17.32091,16.89461,16.53969,21.47157,19.2842,18.25289,17.94385,17.54877,0.1295369,2.138599,1.05801,0.4262981,0.3549232,GALAXY
1237648721231675591,182.18164,-0.14817052,19.53395,17.59042,16.47645,15.93774,15.48411,21.68007,19.74616,18.66524,18.13177,17.62086,0.1297408,1.943527,1.113964,0.5387173,0.4536276,GALAXY
1237648721231478931,181.68299,-0.20424453,20.16389,18.34769,17.45657,17.02872,16.74122,21.68291,20.1042,19.19611,18.81424,18.56563,0.09408064,1.816206,0.8911133,0.4278507,0.2875004,GALAXY
1237674649929580847,181.98856,-0.3991912,22.62006,20.56512,18.77243,18.13399,17.75267,24.12397,21.91751,20.1308,19.59303,19.17349,0.3794205,2.054943,1.792688,0.6384392,0.381319,GALAXY
1237674649929711751,182.28898,-0.37966657,19.70106,17.80934,16.74638,16.31911,15.93772,21.04556,19.17998,18.21,17.8661,17.43343,0.1290994,1.891722,1.062963,0.4272652,0.3813906,GALAXY
1237674649392710140,181.96938,-0.67818832,24.40107,21.79959,20.3299,19.65012,19.20437,24.57573,22.42638,20.99948,20.39664,19.89339,0.2314169,2.601473,1.469692,0.6797791,0.4457493,GALAXY
1237648722842419344,182.39666,1.1311658,18.81438,16.8996,15.93538,15.47315,15.09676,20.30582,18.38234,17.33657,16.81801,16.38222,0.07653383,1.914785,0.9642115,0.4622307,0.3763971,GALAXY
1237648720161210512,189.57408,-0.93157119,19.38087,18.09366,17.33932,16.92996,16.68138,20.73029,19.57833,18.73066,18.3011,17.99212,0.1533802,1.287214,0.754343,0.409359,0.2485809,GALAXY
1237648720161210549,189.61091,-0.9439939,18.30955,16.54039,15.75101,15.37188,15.08443,19.42377,17.77649,16.95283,16.58493,16.28351,0.04824659,1.769167,0.7893772,0.3791275,0.2874517,GALAXY
1237648702969085987,189.39348,-1.2458111,19.41376,17.30305,16.21632,15.78306,15.41527,20.9111,18.89269,17.85161,17.43408,17.06894,0.1353512,2.11071,1.086727,0.433259,0.3677979,GALAXY
1237648720161210640,189.66519,-0.86099322,21.26374,19.26048,17.8258,17.28736,16.96187,22.26281,20.39424,18.99555,18.40951,18.12088,0.2324476,2.003258,1.434687,0.538435,0.325491,GALAXY
1237648703506088088,189.60658,-0.8107222,19.34627,17.59814,16.77669,16.43432,16.14754,20.14314,18.49028,17.68486,17.37557,17.10736,0.07550484,1.748125,0.8214512,0.3423653,0.286787,GALAXY
1237648720698146893,189.82808,-0.53195024,13.32744,12.28345,11.89532,11.66728,11.56168,19.15115,18.50046,18.00822,17.80441,17.69128,0.003554552,1.043985,0.388134,0.2280397,0.1056004,GALAXY
1237648704043024400,189.76107,-0.36040763,19.35835,17.77565,16.84149,16.39793,16.10785,21.29643,19.90048,18.87279,18.53299,18.1786,0.1512292,1.582701,0.9341621,0.4435654,0.290081,GALAXY
1237648720698147012,189.84692,-0.6083132,19.11965,18.06314,17.67957,17.36583,17.2493,20.51968,19.68855,19.15093,18.89078,18.8416,0.0817141,1.056511,0.3835754,0.313736,0.1165295,GALAXY
1237648720698146970,189.76665,-0.48437474,18.93308,17.66285,16.98832,16.59725,16.35597,20.75705,19.5335,18.63078,18.24928,18.02154,0.1082111,1.270235,0.6745243,0.3910694,0.2412796,GALAXY
1237648720698147099,189.73077,-0.46830036,19.19656,18.09425,17.65422,17.31024,17.14553,21.31511,20.45718,19.80461,19.48519,19.38438,0.07214835,1.102316,0.4400234,0.3439846,0.164711,GALAXY
1237648703506219118,189.92804,-0.64384993,19.14139,17.25649,16.35193,15.92955,15.60159,20.15056,18.33329,17.45017,17.00962,16.73627,0.07192245,1.884895,0.9045639,0.4223776,0.3279619,GALAXY
1237648703506153674,189.89834,-0.73880725,19.34768,17.60187,16.77414,16.40495,16.10842,20.54305,18.9716,18.15926,17.84237,17.60689,0.07211351,1.74581,0.8277321,0.3691883,0.2965336,GALAXY
1237648704043024511,189.88288,-0.38606642,18.86893,16.901,16.00593,15.59457,15.23313,20.00173,18.09949,17.23796,16.84603,16.5493,0.07230573,1.967932,0.8950729,0.4113569,0.3614368,GALAXY
1237648704043024429,189.8248,-0.30345029,19.87073,18.52306,17.56137,17.09778,16.89282,21.76873,20.52662,19.43804,19.02503,18.76592,0.2182958,1.347664,0.9616928,0.4635887,0.2049618,GALAXY
1237648704043024658,189.83204,-0.23276591,24.73032,20.41211,18.64396,18.05123,17.72927,24.22703,21.33477,19.56732,19.04687,18.72459,0.3284696,4.318214,1.768141,0.5927372,0.3219624,GALAXY
1237648721234952353,189.69017,-0.17676642,20.29472,18.19998,17.0777,16.61529,16.21627,21.48135,19.41875,18.23696,17.79327,17.49695,0.1394193,2.094742,1.122278,0.4624062,0.3990231,GALAXY
1237648721235083374,189.88139,-0.19635973,18.91055,17.51173,16.93122,16.5992,16.38581,21.0919,19.8129,19.04935,18.79366,18.61415,0.07218536,1.398823,0.5805111,0.3320198,0.2133827,GALAXY
1237648704043090019,189.91952,-0.37921718,19.88106,18.49403,17.70928,17.28391,16.9744,21.0494,19.93966,19.13095,18.74905,18.46528,0.1402719,1.38703,0.7847519,0.4253712,0.3095112,GALAXY
1237648721235083435,189.97961,-0.13871907,22.32497,21.29623,20.96339,21.33436,22.25485,22.54532,21.71045,21.33301,21.71483,22.3914,0.01017225,1.02874,0.3328381,-0.3709698,-0.9204922,GALAXY
1237648702969085956,189.30655,-1.1726315,19.91615,18.39039,17.59833,17.16592,16.91288,21.11681,19.69843,18.94437,18.47801,18.20652,0.1364351,1.525757,0.7920609,0.4324074,0.253046,GALAXY
1237648720161013816,189.12364,-0.86648903,20.3783,18.31401,17.26998,16.8201,16.49057,21.27736,19.329,18.38791,17.84311,17.46511,0.1366366,2.064293,1.044025,0.4498863,0.3295288,GALAXY
1237648702968955042,189.13123,-1.2522855,20.2317,18.41312,17.4545,17.08181,16.72731,21.19441,19.47826,18.59352,18.19301,17.85962,0.109262,1.818575,0.9586201,0.3726921,0.3544979,GALAXY
1237648702969020646,189.22007,-1.1174964,24.52754,20.42564,18.72084,17.94759,17.55858,23.84855,21.47895,19.92345,19.15285,18.70552,0.4459758,4.1019,1.704798,0.7732468,0.3890095,GALAXY
1237648702968955032,189.1043,-1.1766946,20.64163,18.73608,17.72791,17.31754,16.92378,21.05227,19.18752,18.2236,17.81252,17.41234,0.1112337,1.905546,1.008171,0.4103756,0.3937569,GALAXY
1237648702969020612,189.24933,-1.1642751,20.75971,18.53148,17.36375,16.78335,16.32175,22.22831,19.84458,18.74098,18.10579,17.60484,0.1115583,2.22823,1.167732,0.5803967,0.4616051,GALAXY
1237648702969020551,189.26117,-1.07689,20.42346,18.53958,17.23058,16.74655,16.37971,21.60409,19.69254,18.52433,18.02059,17.64316,0.1868948,1.883883,1.309,0.4840298,0.3668404,GALAXY
1237648720160948380,189.09559,-0.86764502,20.06883,18.04353,16.93995,16.49093,16.13421,21.27537,19.24973,18.25322,17.76607,17.31431,0.1418289,2.025301,1.103575,0.4490242,0.3567123,GALAXY
1237648702969020566,189.28138,-1.1803667,19.92133,17.87285,16.82358,16.37832,16.00778,21.22799,19.19284,18.28025,17.79731,17.43325,0.1396669,2.048483,1.049273,0.4452515,0.3705444,GALAXY
1237648703505826082,189.12639,-0.83336648,19.00778,18.10225,17.4672,17.14468,16.95091,20.71184,19.92084,19.33123,19.03317,18.80515,0.1857043,0.9055271,0.6350536,0.3225193,0.1937695,GALAXY
1237648703505891525,189.18677,-0.82570689,19.9437,17.9748,16.92862,16.50754,16.15844,21.17651,19.37925,18.44606,18.03274,17.6779,0.1353457,1.968901,1.046179,0.4210777,0.3491001,GALAXY
1237648720161079379,189.29981,-0.9185519,19.06361,18.14139,17.72367,17.41936,17.27019,20.74125,20.04748,19.70179,19.27844,18.97519,0.1086536,0.9222164,0.417717,0.3043137,0.149168,GALAXY
1237648703505891649,189.28889,-0.8144071,21.31643,18.77814,17.34322,16.81851,16.49089,22.38316,20.12175,18.78526,18.24512,17.95769,0.233996,2.538292,1.434923,0.5247116,0.3276215,GALAXY
1237648703505826051,189.09189,-0.80372307,18.52824,17.51562,16.80022,16.40482,16.15894,20.59963,19.88883,19.26895,18.8868,18.51845,0.1864611,1.012623,0.715395,0.3954029,0.245882,GALAXY
1237648720161013834,189.15477,-0.84811069,19.35004,17.66615,16.83509,16.44962,16.16757,20.37831,18.79281,18.07112,17.58955,17.28636,0.1415571,1.683889,0.8310604,0.3854637,0.2820492,GALAXY
1237648720161079355,189.26531,-0.9423402,18.56096,17.40987,16.89476,16.56241,16.38846,20.51301,19.578,19.10372,18.64502,18.38753,0.07219684,1.151085,0.5151157,0.3323421,0.1739502,GALAXY
1237648720698081404,189.68021,-0.51264662,19.12746,18.05881,17.58767,17.31026,17.12735,20.78074,20.07828,19.49074,19.19722,19.00688,0.1082595,1.068659,0.4711399,0.2774105,0.1829052,GALAXY
1237648704042893577,189.5397,-0.3413979,20.39027,18.43125,17.36213,16.92477,16.54904,21.07769,19.14848,18.09143,17.66866,17.2946,0.1395418,1.959021,1.069118,0.4373589,0.3757305,GALAXY
1237648703506022554,189.52583,-0.70404172,20.34458,18.45439,17.61896,17.14879,16.79362,21.17797,19.51486,18.77193,18.24516,17.82814,0.09077854,1.890188,0.835434,0.4701672,0.3551712,GALAXY
1237648720698081390,189.64138,-0.55185628,18.39482,17.23383,16.67419,16.33168,16.16842,20.10265,19.13958,18.59014,18.25665,18.19382,0.08146943,1.160988,0.5596409,0.3425026,0.1632595,GALAXY
1237648704042893540,189.51203,-0.3808283,20.20318,18.50082,17.48236,17.06984,16.7045,21.55032,19.92881,18.88666,18.48161,18.09584,0.1388361,1.702364,1.018461,0.4125175,0.3653393,GALAXY
1237648703506022546,189.51021,-0.71238495,19.77252,17.95104,17.04019,16.64505,16.2736,20.67111,18.85879,18.00963,17.61472,17.209,0.09077724,1.821486,0.9108505,0.3951378,0.3714466,GALAXY
1237648704042893568,189.52638,-0.40379856,18.79064,17.65324,17.20976,17.01269,16.89591,21.43994,20.44565,19.9807,19.77852,19.62186,0.02541314,1.137396,0.4434814,0.1970711,0.1167793,GALAXY
1237648703506022464,189.52351,-0.63211818,20.77587,18.76995,17.61383,17.14923,16.76152,21.57114,19.74524,18.62265,18.16117,17.72273,0.1528564,2.005917,1.156124,0.4646015,0.3877048,GALAXY
1237648720698081841,189.65356,-0.41973698,22.75984,20.82119,19.14166,18.38734,17.93228,23.50525,22.00272,20.31225,19.58517,19.20138,0.4437491,1.938656,1.679522,0.7543259,0.4550629,GALAXY
1237648704042893506,189.48743,-0.27852677,20.67318,18.51578,17.65688,17.27229,17.03449,22.0483,20.10977,19.30858,18.87916,18.54769,0.1381202,2.157398,0.8589001,0.3845978,0.2377949,GALAXY
1237648704042893553,189.52201,-0.28279309,20.41012,18.31248,17.24828,16.83668,16.50612,21.6076,19.47745,18.42643,18.05146,17.70557,0.1388725,2.097637,1.064203,0.4115963,0.3305569,GALAXY
1237648704042958971,189.60691,-0.23740244,20.62538,18.73866,17.64063,17.20876,16.85801,21.39542,19.52215,18.40572,18.04496,17.67641,0.1512865,1.886717,1.098038,0.4318714,0.3507442,GALAXY
1237648704042893456,189.46178,-0.26498047,20.28545,18.41032,17.34416,16.92699,16.56782,21.30065,19.50373,18.46909,18.07858,17.70205,0.1361383,1.875132,1.06616,0.4171696,0.359169,GALAXY
1237648704042893344,189.49133,-0.23044056,20.56606,18.6151,17.5849,17.19156,16.87016,21.1514,19.24977,18.26952,17.8927,17.53181,0.1374262,1.950962,1.030205,0.3933411,0.3213959,GALAXY
1237648704042893556,189.52264,-0.32920933,19.85048,18.22125,17.17862,16.73224,16.37929,21.09779,19.53383,18.48488,18.03265,17.67068,0.169602,1.629227,1.042635,0.446373,0.352951,GALAXY
1237648720160882819,188.95881,-0.89412654,17.87333,16.98606,16.61621,16.24657,16.15666,19.01598,18.2258,18.09222,17.68458,17.40541,0.0718729,0.8872681,0.3698483,0.3696423,0.08991051,GALAXY
1237648720160882994,188.95274,-1.0471806,18.97002,17.84186,17.23009,16.86123,16.63286,20.52298,19.35595,18.81931,18.42433,17.94567,0.1098806,1.128164,0.6117649,0.3688622,0.2283669,GALAXY
1237648720160882764,188.92119,-1.0162921,18.5843,17.85135,17.54807,17.19234,17.23445,19.34153,18.66682,18.4906,18.11493,18.0538,0.1441328,0.7329445,0.3032875,0.3557281,-0.04211044,GALAXY
1237648720160882883,188.87767,-1.0474236,20.11669,18.20353,17.23667,16.85154,16.5157,21.31518,19.36081,18.51062,18.11769,17.64017,0.1102633,1.913158,0.9668617,0.3851357,0.3358326,GALAXY
1237648702968955086,189.07915,-1.0939768,20.2614,18.48963,17.78841,17.40709,17.13616,21.4045,19.85555,19.21981,18.8077,18.4909,0.1433452,1.771765,0.7012253,0.3813152,0.2709332,GALAXY
1237648702968955007,189.08433,-1.1203241,17.24073,16.06682,15.4839,15.10891,14.86955,19.40847,18.44191,17.97156,17.57913,17.32945,0.08081593,1.173908,0.5829134,0.3749952,0.2393618,GALAXY
1237648702968889559,188.90151,-1.1043072,21.62768,19.00488,17.62843,17.08577,16.70441,22.69927,20.19365,18.85163,18.39073,17.9222,0.2333403,2.622793,1.376451,0.5426579,0.3813629,GALAXY
1237648720160882968,188.94844,-0.9658424,18.57062,16.53796,15.45363,15.02096,14.72843,20.61936,18.61326,17.6974,17.26548,16.81412,0.1445221,2.032663,1.084331,0.4326649,0.2925339,GALAXY
1237648720160882889,188.88326,-0.94657774,19.43902,18.29905,17.40061,16.95388,16.66556,20.15396,19.10879,18.35276,17.90242,17.52452,0.1439131,1.139975,0.8984394,0.446722,0.2883282,GALAXY
1237648720160883474,188.95892,-0.92080255,25.50012,20.99447,19.12945,18.40072,17.94675,24.54207,22.23529,20.5624,19.80274,19.23974,0.4180883,4.50565,1.865026,0.7287312,0.4539623,GALAXY
1237648720160882903,188.91054,-1.0448406,17.77932,16.4857,15.93883,15.63173,15.45912,21.04633,19.65492,19.18727,18.85542,18.47687,0.0478534,1.293619,0.5468645,0.3070993,0.172617,GALAXY
1237648720160948331,189.02255,-0.90005699,17.91809,16.66339,16.16822,15.86904,15.67225,20.47611,19.293,18.99897,18.63047,18.14128,0.04847878,1.2547,0.4951706,0.2991772,0.1967945,GALAXY
1237648720160948323,188.98431,-1.0366712,20.51625,18.72202,17.67299,17.29574,17.08264,20.92738,19.18539,18.21232,17.83757,17.57643,0.2292247,1.794228,1.049036,0.3772507,0.2130947,GALAXY
1237648702968889567,188.90562,-1.1829734,25.02417,20.67906,18.95832,18.30909,17.89396,24.93052,21.46543,19.86824,19.30962,18.81221,0.3799154,4.345114,1.720736,0.6492271,0.4151382,GALAXY
1237648720160882814,188.95064,-0.90794039,19.57902,18.04511,17.23977,16.76395,16.51556,21.09359,19.57199,18.81749,18.34571,17.90144,0.1429643,1.533911,0.8053436,0.4758148,0.2483864,GALAXY
1237648702968955071,189.05444,-1.1055986,19.97073,18.02545,17.30988,16.85002,16.58661,21.64145,20.26179,19.62943,19.1763,18.78909,0.0808229,1.94528,0.7155724,0.4598598,0.2634068,GALAXY
1237648720697950350,189.39286,-0.55504427,19.58231,18.05084,17.24644,16.78577,16.46622,21.09105,19.75753,18.97044,18.4525,18.07058,0.08487605,1.531469,0.8044033,0.4606705,0.3195457,GALAXY
1237648703505957094,189.43639,-0.68900794,19.78646,18.14172,17.2072,16.76299,16.39012,21.06151,19.58517,18.64765,18.16448,17.80954,0.1371096,1.644735,0.9345188,0.444212,0.3728714,GALAXY
1237648703505957073,189.41624,-0.66918136,20.2536,18.40846,17.39084,16.99019,16.63811,21.1679,19.38806,18.42923,18.02286,17.69098,0.1365145,1.845135,1.017628,0.4006481,0.3520756,GALAXY
1237648703505957022,189.35693,-0.7241112,20.32473,18.45415,17.43811,17.0062,16.65151,21.47037,19.71031,18.76415,18.30342,17.95353,0.1376466,1.870584,1.016039,0.4319057,0.3546867,GALAXY
1237648704042828010,189.42566,-0.4115053,20.01741,17.94016,16.83561,16.3679,15.98567,20.95562,18.94184,17.88713,17.4129,17.04322,0.1402729,2.077251,1.104544,0.4677067,0.3822346,GALAXY
